date,日期,星期,year,month,is_weekend,is_holiday,season,最高温,最低温,天气1,天气2,风向,风力,空气质量,质量等级,东北虎林园,全部词条,pre_hot,ma5_hot,ma10_hot,冰雪大世界,北方森林动物园,哈尔滨伏尔加庄园,哈尔滨文化公园,哈尔滨旅游,哈尔滨极地馆,小土豆,尔滨,沙糖桔,萧红故居,龙塔,客流,pre_flow,ma5_flow,ma10_flow
117,2022-04-27,3,2022,4,0,0,2,13.0,-1.0,1,1,8,3,28,1,145.0,1301.0,1294.0,1287.2,1276.8,254.0,66.0,65.0,124.0,163.0,156.0,0.0,0.0,0.0,70.0,258.0,12.61,12.5,12.076,12.36
118,2022-04-28,4,2022,4,0,0,2,15.0,-1.0,2,1,1,2,77,2,145.0,1331.0,1301.0,1282.8,1287.4,236.0,73.0,63.0,80.0,171.0,146.0,0.0,0.0,0.0,126.0,291.0,13.13,12.61,12.483999999999998,12.281
119,2022-04-29,5,2022,4,0,0,2,18.0,5.0,1,5,4,3,95,2,78.0,1341.0,1331.0,1328.8,1299.9,223.0,76.0,124.0,78.0,169.0,146.0,0.0,0.0,0.0,137.0,310.0,13.22,13.13,12.791999999999998,12.265
120,2022-04-30,6,2022,4,1,1,2,9.0,2.0,6,5,6,3,36,1,146.0,1274.0,1341.0,1308.2,1310.1,234.0,80.0,63.0,143.0,160.0,100.0,0.0,0.0,0.0,86.0,262.0,11.94,13.22,12.679999999999998,12.191
121,2022-05-01,7,2022,5,1,1,2,9.0,-1.0,4,2,8,3,35,1,143.0,1400.0,1274.0,1329.4,1314.1,231.0,76.0,70.0,140.0,166.0,150.0,0.0,0.0,0.0,139.0,285.0,12.01,11.94,12.582,12.211
122,2022-05-02,1,2022,5,0,1,2,15.0,7.0,3,5,6,3,40,1,87.0,1416.0,1400.0,1352.4,1319.8,247.0,132.0,135.0,80.0,159.0,153.0,0.0,0.0,0.0,132.0,291.0,13.44,12.01,12.748,12.412
123,2022-05-03,2,2022,5,0,1,2,22.0,10.0,2,2,6,3,54,2,148.0,1286.0,1416.0,1343.4,1313.1,236.0,69.0,61.0,132.0,140.0,141.0,0.0,0.0,0.0,65.0,294.0,13.55,13.44,12.832,12.658
124,2022-05-04,3,2022,5,0,1,2,27.0,16.0,2,2,5,4,97,2,150.0,1393.0,1286.0,1353.8,1341.3,263.0,65.0,65.0,78.0,169.0,158.0,0.0,0.0,0.0,141.0,304.0,13.41,13.55,12.87,12.831
125,2022-05-05,4,2022,5,0,0,2,27.0,8.0,2,6,6,5,119,3,144.0,1277.0,1393.0,1354.4,1331.3,206.0,82.0,63.0,93.0,167.0,161.0,0.0,0.0,0.0,80.0,281.0,14.16,13.41,13.314000000000002,12.997
126,2022-05-06,5,2022,5,0,0,2,12.0,2.0,5,2,8,4,25,1,76.0,1290.0,1277.0,1332.4,1330.9,223.0,139.0,59.0,137.0,144.0,167.0,0.0,0.0,0.0,69.0,276.0,14.99,14.16,13.91,13.246
127,2022-05-07,6,2022,5,1,0,2,16.0,2.0,1,1,8,3,23,1,137.0,1324.0,1290.0,1314.0,1333.2,221.0,86.0,76.0,78.0,172.0,171.0,0.0,0.0,0.0,67.0,316.0,18.52,14.99,14.925999999999998,13.837
128,2022-05-08,7,2022,5,1,1,2,19.0,6.0,1,1,1,2,58,2,99.0,1207.0,1324.0,1298.2,1320.8,228.0,78.0,63.0,99.0,154.0,118.0,0.0,0.0,0.0,70.0,298.0,24.15,18.52,17.046,14.939000000000002
129,2022-05-09,1,2022,5,0,0,2,24.0,12.0,1,1,6,3,83,2,158.0,1372.0,1207.0,1294.0,1323.9,255.0,91.0,71.0,95.0,169.0,168.0,0.0,0.0,0.0,66.0,299.0,21.87,24.15,18.738,15.804000000000002
130,2022-05-10,2,2022,5,0,0,2,25.0,8.0,2,5,6,4,65,2,144.0,1269.0,1372.0,1292.4,1323.4,243.0,74.0,71.0,146.0,172.0,80.0,0.0,0.0,0.0,74.0,265.0,20.53,21.87,20.012,16.663000000000004
131,2022-05-11,3,2022,5,0,0,2,15.0,4.0,2,2,7,3,46,1,146.0,1587.0,1269.0,1351.8,1342.1,240.0,86.0,141.0,165.0,214.0,152.0,0.0,0.0,0.0,129.0,314.0,17.43,20.53,20.5,17.205
132,2022-05-12,4,2022,5,0,0,2,14.0,6.0,2,2,6,3,26,1,154.0,1583.0,1587.0,1403.6,1358.8,238.0,167.0,61.0,79.0,293.0,163.0,0.0,0.0,0.0,133.0,295.0,19.57,17.43,20.71,17.818
133,2022-05-13,5,2022,5,0,0,2,15.0,3.0,2,2,4,3,45,1,173.0,1603.0,1583.0,1482.8,1390.5,241.0,159.0,147.0,142.0,238.0,160.0,0.0,0.0,0.0,71.0,272.0,19.0,19.57,19.68,18.363000000000003
134,2022-05-14,6,2022,5,1,1,2,17.0,6.0,2,2,8,3,36,1,167.0,1638.0,1603.0,1536.0,1415.0,261.0,187.0,70.0,158.0,187.0,174.0,0.0,0.0,0.0,131.0,303.0,25.23,19.0,20.351999999999997,19.545
135,2022-05-15,7,2022,5,1,1,2,19.0,4.0,2,2,8,3,38,1,86.0,1385.0,1638.0,1559.2,1425.8,240.0,168.0,78.0,109.0,177.0,168.0,0.0,0.0,0.0,73.0,286.0,24.43,25.23,21.132,20.572
136,2022-05-16,1,2022,5,0,0,2,20.0,8.0,1,2,8,3,44,1,146.0,1519.0,1385.0,1545.6,1448.7,235.0,188.0,69.0,141.0,179.0,159.0,0.0,0.0,0.0,132.0,270.0,21.01,24.43,21.848000000000003,21.174
137,2022-05-17,2,2022,5,0,0,2,24.0,7.0,2,2,6,3,45,1,87.0,1470.0,1519.0,1523.0,1463.3,242.0,165.0,74.0,79.0,213.0,148.0,0.0,0.0,0.0,135.0,327.0,21.32,21.01,22.198,21.454
138,2022-05-18,3,2022,5,0,0,2,23.0,11.0,1,1,4,2,39,1,157.0,1532.0,1470.0,1508.8,1495.8,247.0,173.0,71.0,86.0,164.0,180.0,0.0,0.0,0.0,139.0,315.0,23.42,21.32,23.082,21.381
139,2022-05-19,4,2022,5,0,0,2,24.0,11.0,2,2,5,3,54,2,143.0,1589.0,1532.0,1499.0,1517.5,219.0,197.0,130.0,95.0,179.0,181.0,0.0,0.0,0.0,152.0,293.0,21.27,23.42,22.29,21.321
140,2022-05-20,5,2022,5,0,0,2,29.0,14.0,1,2,6,3,65,2,165.0,1600.0,1589.0,1542.0,1550.6,222.0,188.0,80.0,92.0,230.0,181.0,0.0,0.0,0.0,129.0,313.0,25.66,21.27,22.536,21.833999999999996
141,2022-05-21,6,2022,5,1,1,2,24.0,10.0,2,2,1,3,39,1,157.0,1637.0,1600.0,1565.6,1555.6,215.0,151.0,73.0,168.0,225.0,193.0,0.0,0.0,0.0,144.0,311.0,30.09,25.66,24.351999999999997,23.1
142,2022-05-22,7,2022,5,1,1,2,24.0,15.0,1,2,2,2,32,1,158.0,1745.0,1637.0,1620.6,1571.8,258.0,154.0,67.0,118.0,213.0,245.0,0.0,0.0,0.0,142.0,390.0,30.44,30.09,26.176,24.187
143,2022-05-23,1,2022,5,0,0,2,30.0,14.0,2,2,6,3,55,2,168.0,1606.0,1745.0,1635.4,1572.1,245.0,167.0,66.0,153.0,232.0,202.0,0.0,0.0,0.0,76.0,297.0,20.42,30.44,25.576,24.329
144,2022-05-24,2,2022,5,0,0,2,20.0,11.0,2,2,2,3,45,1,154.0,1481.0,1606.0,1613.8,1556.4,244.0,96.0,71.0,154.0,215.0,199.0,0.0,0.0,0.0,71.0,277.0,16.66,20.42,24.654000000000003,23.472
145,2022-05-25,3,2022,5,0,0,2,12.0,10.0,5,6,2,3,16,1,151.0,1570.0,1481.0,1607.8,1574.9,253.0,145.0,65.0,139.0,234.0,222.0,0.0,0.0,0.0,83.0,278.0,14.3,16.66,22.382,22.459
146,2022-05-26,4,2022,5,0,0,2,15.0,9.0,6,5,3,2,20,1,154.0,1697.0,1570.0,1619.8,1592.7,258.0,147.0,125.0,145.0,236.0,201.0,0.0,0.0,0.0,139.0,292.0,14.77,14.3,19.318,21.835
147,2022-05-27,5,2022,5,0,0,2,19.0,11.0,2,2,5,2,30,1,140.0,1568.0,1697.0,1584.4,1602.5,229.0,135.0,66.0,93.0,219.0,214.0,0.0,0.0,0.0,137.0,335.0,21.23,14.77,17.476000000000003,21.826
148,2022-05-28,6,2022,5,1,1,2,25.0,14.0,2,2,6,3,42,1,92.0,1579.0,1568.0,1579.0,1607.2,231.0,141.0,73.0,182.0,248.0,210.0,0.0,0.0,0.0,87.0,315.0,31.31,21.23,19.654000000000003,22.615
149,2022-05-29,7,2022,5,1,1,2,21.0,10.0,5,5,6,4,49,1,156.0,1608.0,1579.0,1604.4,1609.1,242.0,105.0,130.0,151.0,217.0,216.0,0.0,0.0,0.0,82.0,309.0,18.82,31.31,20.086,22.37
150,2022-05-30,1,2022,5,0,0,2,18.0,10.0,5,2,6,3,26,1,163.0,1662.0,1608.0,1622.8,1615.3,249.0,163.0,70.0,150.0,238.0,208.0,0.0,0.0,0.0,146.0,275.0,18.84,18.82,20.994,21.688
151,2022-05-31,2,2022,5,0,0,2,20.0,10.0,2,8,6,2,29,1,181.0,1689.0,1662.0,1621.2,1620.5,231.0,241.0,70.0,118.0,205.0,231.0,0.0,0.0,0.0,86.0,326.0,24.64,18.84,22.968,21.143
152,2022-06-01,3,2022,6,0,0,3,19.0,10.0,5,2,6,2,28,1,190.0,1937.0,1689.0,1695.0,1639.7,259.0,247.0,126.0,239.0,208.0,284.0,0.0,0.0,0.0,100.0,284.0,28.95,24.64,24.512,20.994000000000003
153,2022-06-02,4,2022,6,0,0,3,23.0,10.0,2,2,2,1,38,1,192.0,1870.0,1937.0,1753.2,1666.1,225.0,281.0,91.0,128.0,268.0,289.0,0.0,0.0,0.0,69.0,327.0,30.19,28.95,24.288,21.971
154,2022-06-03,5,2022,6,0,1,3,23.0,14.0,2,2,4,3,34,1,186.0,1910.0,1870.0,1813.6,1709.0,257.0,303.0,82.0,195.0,232.0,220.0,0.0,0.0,0.0,87.0,348.0,46.75,30.19,29.874,24.98
155,2022-06-04,6,2022,6,1,1,3,23.0,12.0,2,5,3,4,32,1,218.0,1937.0,1910.0,1868.6,1745.7,259.0,286.0,89.0,135.0,218.0,269.0,0.0,0.0,0.0,143.0,320.0,34.61,46.75,33.028,27.011000000000003
156,2022-06-05,7,2022,6,1,1,3,12.0,10.0,6,5,3,4,17,1,169.0,1617.0,1937.0,1854.2,1737.7,258.0,181.0,69.0,109.0,219.0,227.0,0.0,0.0,0.0,76.0,309.0,15.84,34.61,31.268,27.118
157,2022-06-06,1,2022,6,0,0,3,12.0,10.0,5,2,2,3,18,1,180.0,1801.0,1617.0,1827.0,1761.0,227.0,171.0,150.0,156.0,268.0,211.0,0.0,0.0,0.0,144.0,294.0,16.77,15.84,28.832,26.671999999999997
158,2022-06-07,2,2022,6,0,0,3,22.0,14.0,2,2,3,3,28,1,170.0,1731.0,1801.0,1799.2,1776.2,264.0,154.0,95.0,169.0,246.0,202.0,0.0,0.0,0.0,149.0,282.0,25.67,16.77,27.927999999999997,26.107999999999997
159,2022-06-08,3,2022,6,0,0,3,26.0,13.0,1,2,4,2,46,1,164.0,1702.0,1731.0,1757.6,1785.6,268.0,113.0,148.0,113.0,269.0,205.0,0.0,0.0,0.0,86.0,336.0,24.95,25.67,23.568,26.720999999999997
160,2022-06-09,4,2022,6,0,0,3,26.0,14.0,2,5,6,2,41,1,167.0,9866.0,1702.0,3343.4,2606.0,8154.0,172.0,144.0,193.0,359.0,222.0,0.0,0.0,0.0,142.0,313.0,24.61,24.95,21.568,27.298
161,2022-06-10,5,2022,6,0,0,3,24.0,14.0,2,2,2,2,44,1,168.0,3934.0,9866.0,3806.8,2830.5,2467.0,171.0,93.0,156.0,263.0,243.0,0.0,0.0,0.0,82.0,291.0,23.2,24.61,23.04,27.154000000000003
162,2022-06-11,6,2022,6,1,1,3,22.0,16.0,2,2,4,2,43,1,173.0,2124.0,3934.0,3871.4,2849.2,685.0,138.0,78.0,173.0,238.0,250.0,0.0,0.0,0.0,78.0,311.0,32.85,23.2,26.256,27.544
163,2022-06-12,7,2022,6,1,1,3,27.0,17.0,2,8,5,3,38,1,168.0,1885.0,2124.0,3902.2,2850.7,390.0,193.0,97.0,176.0,227.0,178.0,0.0,0.0,0.0,128.0,328.0,28.07,32.85,26.736,27.332
164,2022-06-13,1,2022,6,0,0,3,24.0,16.0,8,2,4,3,43,1,170.0,1953.0,1885.0,3952.4,2855.0,465.0,71.0,146.0,163.0,283.0,210.0,0.0,0.0,0.0,142.0,303.0,18.4,28.07,25.426,24.497
165,2022-06-14,2,2022,6,0,0,3,25.0,15.0,2,2,4,2,32,1,170.0,1872.0,1953.0,2353.6,2848.5,365.0,165.0,69.0,154.0,269.0,221.0,0.0,0.0,0.0,137.0,322.0,23.24,18.4,25.152,23.360000000000003
166,2022-06-15,3,2022,6,0,0,3,25.0,13.0,5,8,8,1,45,1,162.0,1680.0,1872.0,1902.8,2854.8,281.0,167.0,76.0,138.0,246.0,191.0,0.0,0.0,0.0,155.0,264.0,21.53,23.24,24.818,23.929
167,2022-06-16,4,2022,6,0,0,3,23.0,16.0,7,8,6,3,37,1,169.0,1741.0,1680.0,1826.2,2848.8,288.0,150.0,135.0,71.0,250.0,221.0,0.0,0.0,0.0,154.0,303.0,15.98,21.53,21.444,23.85
168,2022-06-17,5,2022,6,0,0,3,26.0,16.0,5,2,8,3,29,1,176.0,1885.0,1741.0,1826.2,2864.2,288.0,134.0,137.0,172.0,286.0,254.0,0.0,0.0,0.0,137.0,301.0,24.06,15.98,20.642000000000003,23.689
169,2022-06-18,6,2022,6,1,1,3,28.0,18.0,5,8,7,2,33,1,244.0,1822.0,1885.0,1800.0,2876.2,281.0,182.0,79.0,123.0,256.0,248.0,0.0,0.0,0.0,144.0,265.0,29.15,24.06,22.792,24.109
170,2022-06-19,7,2022,6,1,1,3,28.0,18.0,2,2,1,2,38,1,195.0,1739.0,1822.0,1773.4,2063.5,282.0,138.0,97.0,102.0,287.0,231.0,0.0,0.0,0.0,153.0,254.0,29.24,29.15,23.992,24.572000000000003
171,2022-06-20,1,2022,6,0,0,3,29.0,21.0,2,8,5,3,59,2,186.0,1639.0,1739.0,1765.2,1834.0,253.0,97.0,150.0,156.0,281.0,198.0,0.0,0.0,0.0,76.0,242.0,20.78,29.24,23.842,24.33
172,2022-06-21,2,2022,6,0,0,3,29.0,20.0,2,2,6,4,30,1,170.0,1731.0,1639.0,1763.2,1794.7,283.0,100.0,141.0,106.0,270.0,223.0,0.0,0.0,0.0,144.0,294.0,22.55,20.78,25.156,23.3
173,2022-06-22,3,2022,6,0,0,3,30.0,21.0,2,2,6,4,54,2,175.0,1808.0,1731.0,1747.8,1787.0,272.0,147.0,150.0,147.0,295.0,216.0,0.0,0.0,0.0,150.0,256.0,21.87,22.55,24.718,22.68
174,2022-06-23,4,2022,6,0,0,3,26.0,18.0,4,5,4,3,50,1,178.0,1708.0,1808.0,1725.0,1762.5,284.0,92.0,83.0,86.0,314.0,247.0,0.0,0.0,0.0,163.0,261.0,22.19,21.87,23.326,23.059
175,2022-06-24,5,2022,6,0,0,3,23.0,18.0,5,5,8,2,29,1,187.0,1804.0,1708.0,1738.0,1755.7,265.0,112.0,141.0,86.0,347.0,255.0,0.0,0.0,0.0,158.0,253.0,21.19,22.19,21.716,22.854
176,2022-06-25,6,2022,6,1,1,3,23.0,17.0,5,3,8,3,21,1,186.0,1654.0,1804.0,1741.0,1753.1,238.0,99.0,82.0,163.0,249.0,247.0,0.0,0.0,0.0,82.0,308.0,9.5,21.19,19.46,21.651
177,2022-06-26,7,2022,6,1,1,3,27.0,18.0,5,2,6,1,38,1,185.0,1691.0,1654.0,1733.0,1748.1,235.0,119.0,76.0,168.0,293.0,256.0,0.0,0.0,0.0,84.0,275.0,14.145,9.5,17.779,21.4675
178,2022-06-27,1,2022,6,0,0,3,29.0,21.0,2,5,4,2,50,1,185.0,1935.0,1691.0,1758.4,1753.1,280.0,165.0,150.0,155.0,312.0,260.0,0.0,0.0,0.0,176.0,252.0,18.79,14.145,17.163000000000004,20.9405
179,2022-06-28,2,2022,6,0,0,3,26.0,18.0,2,2,2,3,33,1,203.0,1969.0,1935.0,1810.6,1767.8,282.0,178.0,165.0,99.0,336.0,279.0,0.0,0.0,0.0,149.0,278.0,23.435,18.79,17.412,20.369
180,2022-06-29,3,2022,6,0,0,3,27.0,19.0,2,2,3,3,32,1,185.0,1993.0,1969.0,1848.4,1793.2,279.0,176.0,148.0,176.0,367.0,270.0,0.0,0.0,0.0,96.0,296.0,28.08,23.435,18.79,20.253
181,2022-06-30,4,2022,6,0,0,3,29.0,18.0,2,1,3,2,45,1,199.0,2102.0,1993.0,1938.0,1839.5,253.0,165.0,165.0,183.0,382.0,294.0,0.0,0.0,0.0,169.0,292.0,24.53,28.08,21.796,20.628
182,2022-07-01,5,2022,7,0,0,3,29.0,21.0,2,2,4,2,43,1,181.0,2050.0,2102.0,2009.8,1871.4,284.0,177.0,142.0,169.0,353.0,309.0,0.0,0.0,0.0,145.0,290.0,25.17,24.53,24.001,20.89
183,2022-07-02,6,2022,7,1,1,3,29.0,21.0,6,8,6,2,41,1,191.0,1852.0,2050.0,1993.2,1875.8,259.0,182.0,86.0,121.0,351.0,320.0,0.0,0.0,0.0,89.0,253.0,29.57,25.17,26.157,21.66
184,2022-07-03,7,2022,7,1,1,3,29.0,22.0,2,2,6,3,44,1,190.0,1926.0,1852.0,1984.6,1897.6,290.0,144.0,109.0,192.0,356.0,287.0,0.0,0.0,0.0,97.0,261.0,31.27,29.57,27.724,22.568
185,2022-07-04,1,2022,7,0,0,3,28.0,22.0,2,2,6,3,67,2,197.0,2029.0,1926.0,1991.8,1920.1,264.0,169.0,154.0,157.0,391.0,279.0,0.0,0.0,0.0,142.0,276.0,24.9,31.27,27.088,22.939
186,2022-07-05,2,2022,7,0,0,3,30.0,21.0,2,2,5,2,59,2,194.0,2096.0,2029.0,1990.6,1964.3,268.0,172.0,169.0,177.0,419.0,298.0,0.0,0.0,0.0,143.0,256.0,25.13,24.9,27.208,24.502
187,2022-07-06,3,2022,7,0,0,3,32.0,23.0,2,6,5,3,39,1,205.0,2104.0,2096.0,2001.4,2005.6,253.0,166.0,152.0,185.0,408.0,333.0,0.0,0.0,0.0,147.0,255.0,23.3,25.13,26.833999999999996,25.4175
188,2022-07-07,4,2022,7,0,0,3,24.0,21.0,5,2,4,2,27,1,197.0,2085.0,2104.0,2048.0,2020.6,270.0,177.0,163.0,186.0,392.0,331.0,0.0,0.0,0.0,80.0,289.0,21.01,23.3,25.122,25.6395
189,2022-07-08,5,2022,7,0,0,3,29.0,21.0,5,2,6,2,30,1,220.0,2110.0,2085.0,2084.8,2034.7,259.0,176.0,145.0,138.0,407.0,332.0,0.0,0.0,0.0,161.0,272.0,27.61,21.01,24.39,26.057
190,2022-07-09,6,2022,7,1,1,3,28.0,19.0,1,2,6,3,30,1,240.0,2135.0,2110.0,2106.0,2048.9,270.0,143.0,106.0,203.0,395.0,378.0,0.0,0.0,0.0,87.0,313.0,35.68,27.61,26.546000000000003,26.816999999999997
191,2022-07-10,7,2022,7,1,1,3,30.0,19.0,2,5,5,3,33,1,202.0,2123.0,2135.0,2111.4,2051.0,263.0,176.0,109.0,195.0,408.0,385.0,0.0,0.0,0.0,84.0,301.0,35.8,35.68,28.68,27.944
192,2022-07-11,1,2022,7,0,0,3,28.0,20.0,2,1,5,2,42,1,215.0,2286.0,2123.0,2147.8,2074.6,266.0,172.0,178.0,211.0,477.0,342.0,0.0,0.0,0.0,152.0,273.0,28.15,35.8,29.65,28.242
193,2022-07-12,2,2022,7,0,0,3,30.0,22.0,5,2,4,2,52,2,212.0,2388.0,2286.0,2208.4,2128.2,284.0,134.0,218.0,209.0,509.0,379.0,0.0,0.0,0.0,121.0,322.0,29.17,28.15,31.282,28.202
194,2022-07-13,3,2022,7,0,0,3,27.0,21.0,2,6,4,2,51,2,195.0,2386.0,2388.0,2263.6,2174.2,267.0,177.0,179.0,198.0,500.0,402.0,0.0,0.0,0.0,164.0,304.0,28.94,29.17,31.547999999999995,27.969
195,2022-07-14,4,2022,7,0,0,3,24.0,19.0,5,8,4,3,23,1,191.0,2473.0,2386.0,2331.2,2218.6,272.0,149.0,212.0,195.0,531.0,433.0,0.0,0.0,0.0,143.0,347.0,23.19,28.94,29.05,27.798
196,2022-07-15,5,2022,7,0,0,3,24.0,19.0,2,2,2,4,27,1,221.0,2413.0,2473.0,2389.2,2250.3,262.0,231.0,215.0,138.0,510.0,364.0,0.0,0.0,0.0,171.0,301.0,31.05,23.19,28.1,28.389999999999997
197,2022-07-16,6,2022,7,1,1,3,25.0,19.0,2,2,3,3,34,1,232.0,2262.0,2413.0,2384.4,2266.1,251.0,149.0,191.0,215.0,409.0,350.0,0.0,0.0,0.0,117.0,348.0,42.42,31.05,30.953999999999997,30.302
198,2022-07-17,7,2022,7,1,1,3,27.0,19.0,2,8,3,3,29,1,264.0,2321.0,2262.0,2371.0,2289.7,286.0,184.0,219.0,171.0,348.0,366.0,0.0,0.0,0.0,118.0,365.0,43.28,42.42,33.775999999999996,32.528999999999996
199,2022-07-18,1,2022,7,0,0,3,28.0,18.0,2,2,3,2,39,1,210.0,2284.0,2321.0,2350.6,2307.1,284.0,183.0,211.0,195.0,401.0,342.0,0.0,0.0,0.0,163.0,295.0,30.29,43.28,34.04600000000001,32.797
200,2022-07-19,2,2022,7,0,0,3,28.0,19.0,5,2,4,1,44,1,208.0,2320.0,2284.0,2320.0,2325.6,282.0,213.0,191.0,217.0,415.0,327.0,0.0,0.0,0.0,154.0,313.0,35.269999999999996,30.29,36.462,32.75599999999999
201,2022-07-20,3,2022,7,0,0,3,30.0,20.0,2,2,4,1,50,1,246.0,2353.0,2320.0,2308.0,2348.6,269.0,181.0,217.0,202.0,388.0,380.0,0.0,0.0,0.0,158.0,312.0,35.589999999999996,35.269999999999996,37.37,32.735
202,2022-07-21,4,2022,7,0,0,3,30.0,20.0,2,2,2,2,41,1,208.0,2408.0,2353.0,2337.2,2360.8,297.0,219.0,229.0,203.0,449.0,376.0,0.0,0.0,0.0,87.0,340.0,35.93,35.589999999999996,36.072,33.513
203,2022-07-22,5,2022,7,0,0,3,29.0,20.0,2,1,2,2,30,1,209.0,2477.0,2408.0,2368.4,2369.7,295.0,224.0,206.0,210.0,433.0,428.0,0.0,0.0,0.0,109.0,363.0,37.34,35.93,34.88399999999999,34.33
204,2022-07-23,6,2022,7,1,1,3,28.0,19.0,1,2,3,3,37,1,242.0,2491.0,2477.0,2409.8,2380.2,289.0,234.0,208.0,230.0,390.0,409.0,0.0,0.0,0.0,139.0,350.0,46.62,37.34,38.14999999999999,36.098
205,2022-07-24,7,2022,7,1,1,3,25.0,20.0,5,5,3,2,29,1,216.0,2442.0,2491.0,2434.2,2377.1,307.0,237.0,210.0,196.0,394.0,366.0,0.0,0.0,0.0,119.0,397.0,37.49,46.62,38.594,37.528
206,2022-07-25,1,2022,7,0,0,3,29.0,20.0,2,3,5,2,28,1,229.0,2596.0,2442.0,2482.8,2395.4,294.0,233.0,195.0,189.0,515.0,396.0,0.0,0.0,0.0,182.0,363.0,37.97,37.49,39.07,38.22
207,2022-07-26,2,2022,7,0,0,3,31.0,21.0,2,1,5,2,58,2,227.0,2406.0,2596.0,2482.4,2409.8,274.0,213.0,187.0,215.0,444.0,429.0,0.0,0.0,0.0,106.0,311.0,38.01,37.97,39.486,37.779
208,2022-07-27,3,2022,7,0,0,3,33.0,22.0,2,3,5,2,67,2,244.0,2508.0,2406.0,2488.6,2428.5,281.0,193.0,211.0,155.0,448.0,447.0,0.0,0.0,0.0,163.0,366.0,37.35,38.01,39.488,37.186
209,2022-07-28,4,2022,7,0,0,3,33.0,21.0,2,8,6,2,46,1,246.0,2565.0,2508.0,2503.4,2456.6,268.0,213.0,219.0,218.0,416.0,441.0,0.0,0.0,0.0,170.0,374.0,36.24,37.35,37.412,37.781
210,2022-07-29,5,2022,7,0,0,3,26.0,22.0,5,8,6,2,37,1,290.0,2571.0,2565.0,2529.2,2481.7,275.0,215.0,180.0,187.0,436.0,477.0,0.0,0.0,0.0,172.0,339.0,32.41,36.24,36.396,37.495
211,2022-07-30,6,2022,7,1,1,3,28.0,22.0,6,2,6,3,30,1,322.0,2729.0,2571.0,2555.8,2519.3,314.0,237.0,206.0,160.0,440.0,459.0,0.0,0.0,0.0,172.0,419.0,43.89,32.41,37.58,38.325
212,2022-07-31,7,2022,7,1,1,3,31.0,21.0,2,2,5,3,39,1,281.0,2606.0,2729.0,2595.8,2539.1,304.0,235.0,125.0,174.0,437.0,474.0,0.0,0.0,0.0,193.0,383.0,46.91,43.89,39.36,39.422999999999995
213,2022-08-01,1,2022,8,0,0,3,31.0,22.0,2,1,6,2,45,1,267.0,2680.0,2606.0,2630.2,2559.4,263.0,230.0,198.0,215.0,493.0,472.0,0.0,0.0,0.0,163.0,379.0,40.86,46.91,40.062,39.775
214,2022-08-02,2,2022,8,0,0,3,33.0,23.0,2,2,6,2,43,1,236.0,2635.0,2680.0,2644.2,2573.8,282.0,176.0,198.0,216.0,445.0,548.0,0.0,0.0,0.0,141.0,393.0,40.44,40.86,40.902,39.157
215,2022-08-03,3,2022,8,0,0,3,34.0,22.0,2,2,6,2,50,1,237.0,2498.0,2635.0,2629.6,2579.4,300.0,205.0,185.0,157.0,436.0,507.0,0.0,0.0,0.0,104.0,367.0,40.72,40.44,42.564,39.48
216,2022-08-04,4,2022,8,0,0,3,32.0,23.0,2,7,5,2,45,1,265.0,2781.0,2498.0,2640.0,2597.9,301.0,241.0,211.0,209.0,485.0,519.0,0.0,0.0,0.0,174.0,376.0,43.73,40.72,42.532,40.056
217,2022-08-05,5,2022,8,0,0,3,29.0,20.0,2,2,6,4,37,1,301.0,2804.0,2781.0,2679.6,2637.7,302.0,237.0,196.0,224.0,502.0,519.0,0.0,0.0,0.0,121.0,402.0,42.47,43.73,41.644,40.502
218,2022-08-06,6,2022,8,1,1,3,30.0,20.0,2,8,6,2,27,1,287.0,2753.0,2804.0,2694.2,2662.2,276.0,251.0,148.0,245.0,386.0,546.0,0.0,0.0,0.0,185.0,429.0,53.78,42.47,44.228,42.145
219,2022-08-07,7,2022,8,1,1,3,26.0,18.0,2,2,6,3,29,1,278.0,2546.0,2753.0,2676.4,2660.3,283.0,192.0,118.0,207.0,402.0,510.0,0.0,0.0,0.0,169.0,387.0,44.63,53.78,45.066,42.983999999999995
220,2022-08-08,1,2022,8,0,0,3,25.0,16.0,1,1,7,3,17,1,282.0,2711.0,2546.0,2719.0,2674.3,296.0,215.0,214.0,211.0,450.0,476.0,0.0,0.0,0.0,174.0,393.0,39.35,44.63,44.792,43.678
221,2022-08-09,2,2022,8,0,0,3,27.0,16.0,1,1,6,3,34,1,255.0,2329.0,2711.0,2628.6,2634.3,333.0,202.0,184.0,128.0,392.0,292.0,0.0,0.0,0.0,167.0,376.0,30.81,39.35,42.208,42.37
222,2022-08-10,3,2022,8,0,0,3,27.0,16.0,2,1,6,3,30,1,249.0,2286.0,2329.0,2525.0,2602.3,310.0,220.0,167.0,157.0,409.0,275.0,0.0,0.0,0.0,160.0,339.0,28.75,30.81,39.464,40.554
223,2022-08-11,4,2022,8,0,0,3,26.0,15.0,2,2,7,2,33,1,249.0,2227.0,2286.0,2419.8,2557.0,309.0,216.0,145.0,184.0,356.0,272.0,0.0,0.0,0.0,155.0,341.0,30.6,28.75,34.827999999999996,39.528
