日期,景点,省份,市,客流指数
2024-1-14,哈尔滨文化公园,黑龙江省,哈尔滨市,0.57
2024-1-14,古梨园,黑龙江省,哈尔滨市,0.55
2024-1-14,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.48
2024-1-14,北方森林动物园,黑龙江省,哈尔滨市,0.36
2024-1-14,萧红故居,黑龙江省,哈尔滨市,0.27
2024-1-14,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-15,圣索菲亚教堂,黑龙江省,哈尔滨市,6.52
2024-1-15,斯大林公园,黑龙江省,哈尔滨市,6.35
2024-1-15,中华巴洛克,黑龙江省,哈尔滨市,4.58
2024-1-15,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.04
2024-1-15,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.29
2024-1-15,儿童公园,黑龙江省,哈尔滨市,1.76
2024-1-15,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.69
2024-1-15,东北虎林园,黑龙江省,哈尔滨市,1.5
2024-1-15,龙塔,黑龙江省,哈尔滨市,1.28
2024-1-15,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.16
2024-1-15,哈尔滨极地馆,黑龙江省,哈尔滨市,1.04
2024-1-15,二龙山风景区,黑龙江省,哈尔滨市,0.68
2024-1-15,群力丁香公园,黑龙江省,哈尔滨市,0.67
2024-1-15,哈尔滨文化公园,黑龙江省,哈尔滨市,0.66
2024-1-15,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-15,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.43
2024-1-15,北方森林动物园,黑龙江省,哈尔滨市,0.33
2024-1-15,黑龙江省博物馆,黑龙江省,哈尔滨市,0.29
2024-1-15,萧红故居,黑龙江省,哈尔滨市,0.23
2024-1-15,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-16,圣索菲亚教堂,黑龙江省,哈尔滨市,7.02
2024-1-16,斯大林公园,黑龙江省,哈尔滨市,6.98
2024-1-16,中华巴洛克,黑龙江省,哈尔滨市,4.84
2024-1-16,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.69
2024-1-16,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.35
2024-1-16,儿童公园,黑龙江省,哈尔滨市,1.77
2024-1-16,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.72
2024-1-16,东北虎林园,黑龙江省,哈尔滨市,1.47
2024-1-16,龙塔,黑龙江省,哈尔滨市,1.35
2024-1-16,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.13
2024-1-16,哈尔滨极地馆,黑龙江省,哈尔滨市,1.02
2024-1-16,二龙山风景区,黑龙江省,哈尔滨市,0.76
2024-1-16,群力丁香公园,黑龙江省,哈尔滨市,0.67
2024-1-16,黑龙江省博物馆,黑龙江省,哈尔滨市,0.63
2024-1-16,哈尔滨文化公园,黑龙江省,哈尔滨市,0.63
2024-1-16,古梨园,黑龙江省,哈尔滨市,0.55
2024-1-16,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.45
2024-1-16,北方森林动物园,黑龙江省,哈尔滨市,0.36
2024-1-16,萧红故居,黑龙江省,哈尔滨市,0.27
2024-1-16,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-17,斯大林公园,黑龙江省,哈尔滨市,7.02
2024-1-17,圣索菲亚教堂,黑龙江省,哈尔滨市,6.89
2024-1-17,中华巴洛克,黑龙江省,哈尔滨市,4.89
2024-1-17,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.57
2024-1-17,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.75
2024-1-17,儿童公园,黑龙江省,哈尔滨市,1.78
2024-1-17,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.74
2024-1-17,东北虎林园,黑龙江省,哈尔滨市,1.48
2024-1-17,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.16
2024-1-17,哈尔滨极地馆,黑龙江省,哈尔滨市,1.14
2024-1-17,龙塔,黑龙江省,哈尔滨市,1.13
2024-1-17,二龙山风景区,黑龙江省,哈尔滨市,0.73
2024-1-17,群力丁香公园,黑龙江省,哈尔滨市,0.68
2024-1-17,哈尔滨文化公园,黑龙江省,哈尔滨市,0.6
2024-1-17,黑龙江省博物馆,黑龙江省,哈尔滨市,0.6
2024-1-17,古梨园,黑龙江省,哈尔滨市,0.56
2024-1-17,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.43
2024-1-17,北方森林动物园,黑龙江省,哈尔滨市,0.34
2024-1-17,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-17,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-18,圣索菲亚教堂,黑龙江省,哈尔滨市,6.52
2024-1-18,斯大林公园,黑龙江省,哈尔滨市,5.84
2024-1-18,中华巴洛克,黑龙江省,哈尔滨市,4.82
2024-1-18,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.89
2024-1-18,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.56
2024-1-18,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.74
2024-1-18,儿童公园,黑龙江省,哈尔滨市,1.72
2024-1-18,东北虎林园,黑龙江省,哈尔滨市,1.39
2024-1-18,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.2
2024-1-18,龙塔,黑龙江省,哈尔滨市,1.2
2024-1-18,哈尔滨极地馆,黑龙江省,哈尔滨市,1.06
2024-1-18,二龙山风景区,黑龙江省,哈尔滨市,0.7
2024-1-18,哈尔滨文化公园,黑龙江省,哈尔滨市,0.66
2024-1-18,群力丁香公园,黑龙江省,哈尔滨市,0.66
2024-1-18,黑龙江省博物馆,黑龙江省,哈尔滨市,0.6
2024-1-18,古梨园,黑龙江省,哈尔滨市,0.56
2024-1-18,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.43
2024-1-18,北方森林动物园,黑龙江省,哈尔滨市,0.35
2024-1-18,萧红故居,黑龙江省,哈尔滨市,0.28
2024-1-18,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-19,圣索菲亚教堂,黑龙江省,哈尔滨市,6.39
2024-1-19,斯大林公园,黑龙江省,哈尔滨市,5.53
2024-1-19,中华巴洛克,黑龙江省,哈尔滨市,4.63
2024-1-19,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.66
2024-1-19,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.63
2024-1-19,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.75
2024-1-19,儿童公园,黑龙江省,哈尔滨市,1.66
2024-1-19,东北虎林园,黑龙江省,哈尔滨市,1.57
2024-1-19,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.23
2024-1-19,哈尔滨极地馆,黑龙江省,哈尔滨市,1.03
2024-1-19,龙塔,黑龙江省,哈尔滨市,0.95
2024-1-19,二龙山风景区,黑龙江省,哈尔滨市,0.7
2024-1-19,群力丁香公园,黑龙江省,哈尔滨市,0.68
2024-1-19,哈尔滨文化公园,黑龙江省,哈尔滨市,0.66
2024-1-19,黑龙江省博物馆,黑龙江省,哈尔滨市,0.6
2024-1-19,古梨园,黑龙江省,哈尔滨市,0.54
2024-1-19,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.4
2024-1-19,北方森林动物园,黑龙江省,哈尔滨市,0.38
2024-1-19,萧红故居,黑龙江省,哈尔滨市,0.29
2024-1-19,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-20,圣索菲亚教堂,黑龙江省,哈尔滨市,7.11
2024-1-20,斯大林公园,黑龙江省,哈尔滨市,5.88
2024-1-20,中华巴洛克,黑龙江省,哈尔滨市,5.19
2024-1-20,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.95
2024-1-20,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.78
2024-1-20,东北虎林园,黑龙江省,哈尔滨市,1.84
2024-1-20,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.77
2024-1-20,儿童公园,黑龙江省,哈尔滨市,1.61
2024-1-20,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.44
2024-1-20,哈尔滨极地馆,黑龙江省,哈尔滨市,1.29
2024-1-20,群力丁香公园,黑龙江省,哈尔滨市,0.73
2024-1-20,二龙山风景区,黑龙江省,哈尔滨市,0.71
2024-1-20,龙塔,黑龙江省,哈尔滨市,0.67
2024-1-20,哈尔滨文化公园,黑龙江省,哈尔滨市,0.63
2024-1-20,黑龙江省博物馆,黑龙江省,哈尔滨市,0.62
2024-1-20,古梨园,黑龙江省,哈尔滨市,0.51
2024-1-20,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.42
2024-1-20,北方森林动物园,黑龙江省,哈尔滨市,0.35
2024-1-20,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-20,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-21,圣索菲亚教堂,黑龙江省,哈尔滨市,6.9
2024-1-21,斯大林公园,黑龙江省,哈尔滨市,5.72
2024-1-21,中华巴洛克,黑龙江省,哈尔滨市,5.04
2024-1-21,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.96
2024-1-21,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.77
2024-1-21,东北虎林园,黑龙江省,哈尔滨市,1.88
2024-1-21,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.84
2024-1-21,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.57
2024-1-21,儿童公园,黑龙江省,哈尔滨市,1.55
2024-1-21,哈尔滨极地馆,黑龙江省,哈尔滨市,1.31
2024-1-21,龙塔,黑龙江省,哈尔滨市,0.87
2024-1-21,二龙山风景区,黑龙江省,哈尔滨市,0.64
2024-1-21,群力丁香公园,黑龙江省,哈尔滨市,0.63
2024-1-21,黑龙江省博物馆,黑龙江省,哈尔滨市,0.63
2024-1-21,哈尔滨文化公园,黑龙江省,哈尔滨市,0.55
2024-1-21,古梨园,黑龙江省,哈尔滨市,0.51
2024-1-21,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.45
2024-1-21,北方森林动物园,黑龙江省,哈尔滨市,0.37
2024-1-21,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-21,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-22,圣索菲亚教堂,黑龙江省,哈尔滨市,5.9
2024-1-22,斯大林公园,黑龙江省,哈尔滨市,4.68
2024-1-22,中华巴洛克,黑龙江省,哈尔滨市,4.29
2024-1-22,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.52
2024-1-22,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.23
2024-1-22,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.81
2024-1-22,东北虎林园,黑龙江省,哈尔滨市,1.61
2024-1-22,儿童公园,黑龙江省,哈尔滨市,1.6
2024-1-22,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.29
2024-1-22,哈尔滨极地馆,黑龙江省,哈尔滨市,1.12
2024-1-22,龙塔,黑龙江省,哈尔滨市,1.11
2024-1-22,二龙山风景区,黑龙江省,哈尔滨市,0.69
2024-1-22,群力丁香公园,黑龙江省,哈尔滨市,0.61
2024-1-22,哈尔滨文化公园,黑龙江省,哈尔滨市,0.6
2024-1-22,古梨园,黑龙江省,哈尔滨市,0.52
2024-1-22,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.43
2024-1-22,北方森林动物园,黑龙江省,哈尔滨市,0.38
2024-1-22,黑龙江省博物馆,黑龙江省,哈尔滨市,0.31
2024-1-22,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-22,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-23,圣索菲亚教堂,黑龙江省,哈尔滨市,6.27
2024-1-23,斯大林公园,黑龙江省,哈尔滨市,5.06
2024-1-23,中华巴洛克,黑龙江省,哈尔滨市,4.52
2024-1-23,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.68
2024-1-23,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.35
2024-1-23,二龙山风景区,黑龙江省,哈尔滨市,2.09
2024-1-23,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.85
2024-1-23,儿童公园,黑龙江省,哈尔滨市,1.6
2024-1-23,东北虎林园,黑龙江省,哈尔滨市,1.58
2024-1-23,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.51
2024-1-23,哈尔滨极地馆,黑龙江省,哈尔滨市,1.1
2024-1-23,龙塔,黑龙江省,哈尔滨市,1.09
2024-1-23,黑龙江省博物馆,黑龙江省,哈尔滨市,0.63
2024-1-23,群力丁香公园,黑龙江省,哈尔滨市,0.62
2024-1-23,哈尔滨文化公园,黑龙江省,哈尔滨市,0.6
2024-1-23,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-23,北方森林动物园,黑龙江省,哈尔滨市,0.46
2024-1-23,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.42
2024-1-23,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-23,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-24,圣索菲亚教堂,黑龙江省,哈尔滨市,6.2
2024-1-24,斯大林公园,黑龙江省,哈尔滨市,5.3
2024-1-24,中华巴洛克,黑龙江省,哈尔滨市,4.44
2024-1-24,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,2.96
2024-1-24,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.44
2024-1-24,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.82
2024-1-24,儿童公园,黑龙江省,哈尔滨市,1.81
2024-1-24,东北虎林园,黑龙江省,哈尔滨市,1.68
2024-1-24,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.47
2024-1-24,哈尔滨极地馆,黑龙江省,哈尔滨市,1.19
2024-1-24,龙塔,黑龙江省,哈尔滨市,1.06
2024-1-24,二龙山风景区,黑龙江省,哈尔滨市,0.7
2024-1-24,群力丁香公园,黑龙江省,哈尔滨市,0.66
2024-1-24,黑龙江省博物馆,黑龙江省,哈尔滨市,0.62
2024-1-24,哈尔滨文化公园,黑龙江省,哈尔滨市,0.57
2024-1-24,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-24,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.44
2024-1-24,北方森林动物园,黑龙江省,哈尔滨市,0.42
2024-1-24,萧红故居,黑龙江省,哈尔滨市,0.28
2024-1-24,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-25,圣索菲亚教堂,黑龙江省,哈尔滨市,6.65
2024-1-25,斯大林公园,黑龙江省,哈尔滨市,5.95
2024-1-25,中华巴洛克,黑龙江省,哈尔滨市,4.67
2024-1-25,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.19
2024-1-25,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.82
2024-1-25,东北虎林园,黑龙江省,哈尔滨市,1.86
2024-1-25,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.83
2024-1-25,儿童公园,黑龙江省,哈尔滨市,1.81
2024-1-25,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.54
2024-1-25,哈尔滨极地馆,黑龙江省,哈尔滨市,1.16
2024-1-25,龙塔,黑龙江省,哈尔滨市,0.99
2024-1-25,二龙山风景区,黑龙江省,哈尔滨市,0.72
2024-1-25,群力丁香公园,黑龙江省,哈尔滨市,0.7
2024-1-25,黑龙江省博物馆,黑龙江省,哈尔滨市,0.64
2024-1-25,哈尔滨文化公园,黑龙江省,哈尔滨市,0.64
2024-1-25,古梨园,黑龙江省,哈尔滨市,0.54
2024-1-25,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.42
2024-1-25,北方森林动物园,黑龙江省,哈尔滨市,0.41
2024-1-25,萧红故居,黑龙江省,哈尔滨市,0.27
2024-1-25,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-26,圣索菲亚教堂,黑龙江省,哈尔滨市,6.74
2024-1-26,斯大林公园,黑龙江省,哈尔滨市,6.15
2024-1-26,中华巴洛克,黑龙江省,哈尔滨市,4.87
2024-1-26,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.14
2024-1-26,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.99
2024-1-26,东北虎林园,黑龙江省,哈尔滨市,1.89
2024-1-26,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.82
2024-1-26,儿童公园,黑龙江省,哈尔滨市,1.81
2024-1-26,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.71
2024-1-26,哈尔滨极地馆,黑龙江省,哈尔滨市,1.23
2024-1-26,龙塔,黑龙江省,哈尔滨市,0.98
2024-1-26,二龙山风景区,黑龙江省,哈尔滨市,0.79
2024-1-26,群力丁香公园,黑龙江省,哈尔滨市,0.7
2024-1-26,黑龙江省博物馆,黑龙江省,哈尔滨市,0.61
2024-1-26,哈尔滨文化公园,黑龙江省,哈尔滨市,0.6
2024-1-26,古梨园,黑龙江省,哈尔滨市,0.54
2024-1-26,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.47
2024-1-26,北方森林动物园,黑龙江省,哈尔滨市,0.42
2024-1-26,萧红故居,黑龙江省,哈尔滨市,0.29
2024-1-26,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-27,圣索菲亚教堂,黑龙江省,哈尔滨市,7.34
2024-1-27,斯大林公园,黑龙江省,哈尔滨市,6.47
2024-1-27,中华巴洛克,黑龙江省,哈尔滨市,5.41
2024-1-27,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.42
2024-1-27,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.2
2024-1-27,东北虎林园,黑龙江省,哈尔滨市,2.06
2024-1-27,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.86
2024-1-27,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.84
2024-1-27,儿童公园,黑龙江省,哈尔滨市,1.75
2024-1-27,哈尔滨极地馆,黑龙江省,哈尔滨市,1.45
2024-1-27,二龙山风景区,黑龙江省,哈尔滨市,0.77
2024-1-27,龙塔,黑龙江省,哈尔滨市,0.73
2024-1-27,群力丁香公园,黑龙江省,哈尔滨市,0.65
2024-1-27,哈尔滨文化公园,黑龙江省,哈尔滨市,0.63
2024-1-27,黑龙江省博物馆,黑龙江省,哈尔滨市,0.62
2024-1-27,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.56
2024-1-27,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-27,北方森林动物园,黑龙江省,哈尔滨市,0.43
2024-1-27,萧红故居,黑龙江省,哈尔滨市,0.31
2024-1-27,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2024-1-28,圣索菲亚教堂,黑龙江省,哈尔滨市,7.46
2024-1-28,斯大林公园,黑龙江省,哈尔滨市,7.29
2024-1-28,中华巴洛克,黑龙江省,哈尔滨市,5.3
2024-1-28,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.77
2024-1-28,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.61
2024-1-28,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,2.15
2024-1-28,东北虎林园,黑龙江省,哈尔滨市,2.09
2024-1-28,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.82
2024-1-28,儿童公园,黑龙江省,哈尔滨市,1.74
2024-1-28,哈尔滨极地馆,黑龙江省,哈尔滨市,1.41
2024-1-28,二龙山风景区,黑龙江省,哈尔滨市,0.88
2024-1-28,龙塔,黑龙江省,哈尔滨市,0.81
2024-1-28,群力丁香公园,黑龙江省,哈尔滨市,0.64
2024-1-28,黑龙江省博物馆,黑龙江省,哈尔滨市,0.64
2024-1-28,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.61
2024-1-28,哈尔滨文化公园,黑龙江省,哈尔滨市,0.58
2024-1-28,古梨园,黑龙江省,哈尔滨市,0.55
2024-1-28,北方森林动物园,黑龙江省,哈尔滨市,0.43
2024-1-28,萧红故居,黑龙江省,哈尔滨市,0.29
2024-1-28,香炉山国家森林公园,黑龙江省,哈尔滨市,0.03
2024-1-29,圣索菲亚教堂,黑龙江省,哈尔滨市,6.62
2024-1-29,斯大林公园,黑龙江省,哈尔滨市,5.81
2024-1-29,中华巴洛克,黑龙江省,哈尔滨市,4.61
2024-1-29,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.47
2024-1-29,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.75
2024-1-29,东北虎林园,黑龙江省,哈尔滨市,2.09
2024-1-29,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.9
2024-1-29,儿童公园,黑龙江省,哈尔滨市,1.78
2024-1-29,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,1.78
2024-1-29,哈尔滨极地馆,黑龙江省,哈尔滨市,1.35
2024-1-29,龙塔,黑龙江省,哈尔滨市,1.02
2024-1-29,二龙山风景区,黑龙江省,哈尔滨市,0.75
2024-1-29,群力丁香公园,黑龙江省,哈尔滨市,0.66
2024-1-29,哈尔滨文化公园,黑龙江省,哈尔滨市,0.62
2024-1-29,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-29,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.5
2024-1-29,北方森林动物园,黑龙江省,哈尔滨市,0.45
2024-1-29,黑龙江省博物馆,黑龙江省,哈尔滨市,0.31
2024-1-29,萧红故居,黑龙江省,哈尔滨市,0.26
2024-1-29,香炉山国家森林公园,黑龙江省,哈尔滨市,0.04
2024-1-30,圣索菲亚教堂,黑龙江省,哈尔滨市,6.46
2024-1-30,斯大林公园,黑龙江省,哈尔滨市,5.26
2024-1-30,中华巴洛克,黑龙江省,哈尔滨市,4.65
2024-1-30,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,3.54
2024-1-30,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.51
2024-1-30,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,2.01
2024-1-30,东北虎林园,黑龙江省,哈尔滨市,1.98
2024-1-30,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.92
2024-1-30,儿童公园,黑龙江省,哈尔滨市,1.77
2024-1-30,哈尔滨极地馆,黑龙江省,哈尔滨市,1.27
2024-1-30,龙塔,黑龙江省,哈尔滨市,1.05
2024-1-30,二龙山风景区,黑龙江省,哈尔滨市,0.77
2024-1-30,黑龙江省博物馆,黑龙江省,哈尔滨市,0.68
2024-1-30,群力丁香公园,黑龙江省,哈尔滨市,0.66
2024-1-30,哈尔滨文化公园,黑龙江省,哈尔滨市,0.59
2024-1-30,古梨园,黑龙江省,哈尔滨市,0.53
2024-1-30,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.5
2024-1-30,北方森林动物园,黑龙江省,哈尔滨市,0.48
2024-1-30,萧红故居,黑龙江省,哈尔滨市,0.3
2024-1-30,香炉山国家森林公园,黑龙江省,哈尔滨市,0.03
2024-1-31,圣索菲亚教堂,黑龙江省,哈尔滨市,6.08
2024-1-31,斯大林公园,黑龙江省,哈尔滨市,5.02
2024-1-31,中华巴洛克,黑龙江省,哈尔滨市,4.56
